Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,NASDAQ Symbol,NextShares,Financial Status Clean,CQS Symbol Clean
Y,QQQ,"Invesco QQQ Trust, Series 1",Q,G,Y,100.0,N,QQQ,N,NASDAQ - Normal,Not Reported
Y,QQQE,Direxion NASDAQ-100 Equal Weighted Index Shares,P, ,Y,100.0,N,QQQE,N,Non-NASDAQ,QQQE
Y,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite Fund - Shares of Beneficial Interest,Q,Q,N,100.0,N,QQQX,N,NASDAQ - Normal,Not Reported
Y,QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,Q,G,Y,100.0,N,QQXT,N,NASDAQ - Normal,Not Reported
Y,QRFT,QRAFT AI-Enhanced U.S. Large Cap ETF,P, ,Y,100.0,N,QRFT,N,Non-NASDAQ,QRFT
Y,QRHC,Quest Resource Holding Corporation - Common Stock,Q,S,N,100.0,N,QRHC,N,NASDAQ - Normal,Not Reported
Y,QRTEA,"Qurate Retail, Inc. - Series A Common Stock",Q,Q,N,100.0,N,QRTEA,N,NASDAQ - Normal,Not Reported
Y,QRTEB,"Qurate Retail, Inc. - Series B Common Stock",Q,Q,N,100.0,N,QRTEB,N,NASDAQ - Normal,Not Reported
Y,QRVO,"Qorvo, Inc. - Common Stock",Q,Q,N,100.0,N,QRVO,N,NASDAQ - Normal,Not Reported
Y,QSR,Restaurant Brands International Inc. Common Shares,N, ,N,100.0,N,QSR,N,Non-NASDAQ,QSR
Y,QSY,WisdomTree U.S. Quality Shareholder Yield Fund,P, ,Y,100.0,N,QSY,N,Non-NASDAQ,QSY
Y,QTEC,First Trust NASDAQ-100- Technology Index Fund,Q,G,Y,100.0,N,QTEC,N,NASDAQ - Normal,Not Reported
Y,QTNT,Quotient Limited - Ordinary Shares,Q,G,N,100.0,N,QTNT,N,NASDAQ - Normal,Not Reported
Y,QTRX,Quanterix Corporation - Common Stock,Q,G,N,100.0,N,QTRX,N,NASDAQ - Normal,Not Reported
Y,QTS,"QTS Realty Trust, Inc. Class A Common Stock",N, ,N,100.0,N,QTS,N,Non-NASDAQ,QTS
Y,QTT,Qutoutiao Inc. - American Depositary Shares,Q,Q,N,100.0,N,QTT,N,NASDAQ - Normal,Not Reported
Y,QTUM,Defiance Quantum ETF,P, ,Y,100.0,N,QTUM,N,Non-NASDAQ,QTUM
Y,QTWO,"Q2 Holdings, Inc. Common Stock",N, ,N,100.0,N,QTWO,N,Non-NASDAQ,QTWO
Y,QUAD,"Quad Graphics, Inc Class A Common Stock",N, ,N,100.0,N,QUAD,N,Non-NASDAQ,QUAD
Y,QUAL,iShares Edge MSCI USA Quality Factor ETF,Z, ,Y,100.0,N,QUAL,N,Non-NASDAQ,QUAL
Y,QUIK,QuickLogic Corporation - Common Stock,Q,S,N,100.0,N,QUIK,N,NASDAQ - Normal,Not Reported
Y,QUMU,Qumu Corporation - Common Stock,Q,S,N,100.0,N,QUMU,N,NASDAQ - Normal,Not Reported
Y,QUOT,Quotient Technology Inc. Common Stock,N, ,N,100.0,N,QUOT,N,Non-NASDAQ,QUOT
Y,QURE,uniQure N.V. - Ordinary Shares,Q,Q,N,100.0,N,QURE,N,NASDAQ - Normal,Not Reported
Y,QUS,SPDR MSCI USA StrategicFactors ETF,P, ,Y,100.0,N,QUS,N,Non-NASDAQ,QUS
Y,QVAL,Alpha Architect U.S. Quantitative Value ETF,Z, ,Y,100.0,N,QVAL,N,Non-NASDAQ,QVAL
Y,QVCC,"QVC, Inc. 6.250% Senior Secured Notes due 2068",N, ,N,100.0,N,QVCC,N,Non-NASDAQ,QVCC
Y,QVCD,"QVC, Inc. 6.375% Senior Secured Notes due 2067",N, ,N,100.0,N,QVCD,N,Non-NASDAQ,QVCD
Y,QVM,Arrow QVM Equity Factor ETF,P, ,Y,100.0,N,QVM,N,Non-NASDAQ,QVM
Y,QWLD,SPDR MSCI World StrategicFactors ETF,P, ,Y,100.0,N,QWLD,N,Non-NASDAQ,QWLD
Y,QYLD,Global X NASDAQ-100 Covered Call ETF,Q,G,Y,100.0,N,QYLD,N,NASDAQ - Normal,Not Reported
Y,R,"Ryder System, Inc. Common Stock",N, ,N,100.0,N,R,N,Non-NASDAQ,R
Y,RA,Brookfield Real Assets Income Fund Inc. Common Stock,N, ,N,100.0,N,RA,N,Non-NASDAQ,RA
Y,RAAX,VanEck Vectors Real Asset Allocation ETF,P, ,Y,100.0,N,RAAX,N,Non-NASDAQ,RAAX
Y,RACE,Ferrari N.V. Common Shares,N, ,N,100.0,N,RACE,N,Non-NASDAQ,RACE
Y,RAD,Rite Aid Corporation Common Stock,N, ,N,100.0,N,RAD,N,Non-NASDAQ,RAD
Y,RADA,RADA Electronic Industries Ltd. - Ordinary Shares,Q,S,N,100.0,N,RADA,N,NASDAQ - Normal,Not Reported
Y,RAFE,PIMCO RAFI ESG U.S. ETF,P, ,Y,100.0,N,RAFE,N,Non-NASDAQ,RAFE
Y,RAIL,"Freightcar America, Inc. - Common Stock",Q,Q,N,100.0,N,RAIL,N,NASDAQ - Normal,Not Reported
Y,RALS,ProShares RAFI Long Short ETF,P, ,Y,100.0,N,RALS,N,Non-NASDAQ,RALS
Y,RAMP,"LiveRamp Holdings, Inc. Common Stock",N, ,N,100.0,N,RAMP,N,Non-NASDAQ,RAMP
Y,RAND,Rand Capital Corporation - Common Stock ($0.10 Par Value),Q,S,N,100.0,N,RAND,N,NASDAQ - Normal,Not Reported
Y,RAPT,"RAPT Therapeutics, Inc. - Common Stock",Q,G,N,100.0,N,RAPT,N,NASDAQ - Normal,Not Reported
Y,RARE,Ultragenyx Pharmaceutical Inc. - Common Stock,Q,Q,N,100.0,N,RARE,N,NASDAQ - Normal,Not Reported
Y,RARX,"Ra Pharmaceuticals, Inc. - Common Stock",Q,G,N,100.0,N,RARX,N,NASDAQ - Normal,Not Reported
Y,RAVE,"Rave Restaurant Group, Inc. - Common Stock",Q,S,N,100.0,N,RAVE,N,NASDAQ - Normal,Not Reported
Y,RAVI,FlexShares Ready Access Variable Income Fund,P, ,Y,100.0,N,RAVI,N,Non-NASDAQ,RAVI
Y,RAVN,"Raven Industries, Inc. - Common Stock",Q,Q,N,100.0,N,RAVN,N,NASDAQ - Normal,Not Reported
Y,RBA,Ritchie Bros. Auctioneers Incorporated Common Stock,N, ,N,100.0,N,RBA,N,Non-NASDAQ,RBA
Y,RBB,RBB Bancorp - Common Stock,Q,Q,N,100.0,N,RBB,N,NASDAQ - Normal,Not Reported
Y,RBBN,Ribbon Communications Inc.  - Common Stock,Q,Q,N,100.0,N,RBBN,N,NASDAQ - Normal,Not Reported
Y,RBC,Regal Beloit Corporation Common Stock,N, ,N,100.0,N,RBC,N,Non-NASDAQ,RBC
Y,RBCAA,"Republic Bancorp, Inc. - Class A Common Stock",Q,Q,N,100.0,N,RBCAA,N,NASDAQ - Normal,Not Reported
Y,RBCN,"Rubicon Technology, Inc. - Common Stock",Q,S,N,100.0,N,RBCN,N,NASDAQ - Normal,Not Reported
Y,RBIN,Nationwide Risk-Based International Equity ETF,P, ,Y,100.0,N,RBIN,N,Non-NASDAQ,RBIN
Y,RBKB,"Rhinebeck Bancorp, Inc. - Common Stock",Q,S,N,100.0,N,RBKB,N,NASDAQ - Normal,Not Reported
Y,RBNC,"Reliant Bancorp, Inc. - Common Stock",Q,S,N,100.0,N,RBNC,N,NASDAQ - Normal,Not Reported
Y,RBS,Royal Bank of Scotland Group Plc New (The) ADS,N, ,N,100.0,N,RBS,N,Non-NASDAQ,RBS
Y,RBUS,Nationwide Risk-Based U.S. Equity ETF,P, ,Y,100.0,N,RBUS,N,Non-NASDAQ,RBUS
Y,RBZ,Reebonz Holding Limited - Ordinary Shares,Q,G,N,100.0,N,RBZ,N,NASDAQ - Deficient,Not Reported
Y,RC,Ready Capital Corproation Common Stock,N, ,N,100.0,N,RC,N,Non-NASDAQ,RC
Y,RCA,Ready Capital Corporation 7.00% Convertible Senior Notes due 2023,N, ,N,100.0,N,RCA,N,Non-NASDAQ,RCA
Y,RCB,Ready Capital Corporation 6.20% Senior Notes due 2026,N, ,N,100.0,N,RCB,N,Non-NASDAQ,RCB
Y,RCD,Invesco S&P 500 Equal Weight Consumer Discretionary ETF,P, ,Y,100.0,N,RCD,N,Non-NASDAQ,RCD
Y,RCEL,Avita Medical Limited - American Depositary Shares,Q,S,N,100.0,N,RCEL,N,NASDAQ - Normal,Not Reported
Y,RCG,"RENN Fund, Inc Common Stock",A, ,N,100.0,N,RCG,N,Non-NASDAQ,RCG
Y,RCI,"Rogers Communication, Inc. Common Stock",N, ,N,100.0,N,RCI,N,Non-NASDAQ,RCI
Y,RCII,Rent-A-Center Inc. - Common Stock,Q,Q,N,100.0,N,RCII,N,NASDAQ - Normal,Not Reported
Y,RCKT,"Rocket Pharmaceuticals, Inc. - Common Stock",Q,G,N,100.0,N,RCKT,N,NASDAQ - Deficient,Not Reported
Y,RCKY,"Rocky Brands, Inc. - Common Stock",Q,Q,N,100.0,N,RCKY,N,NASDAQ - Normal,Not Reported
Y,RCL,Royal Caribbean Cruises Ltd. Common Stock,N, ,N,100.0,N,RCL,N,Non-NASDAQ,RCL
Y,RCM,R1 RCM Inc. - Common Stock,Q,Q,N,100.0,N,RCM,N,NASDAQ - Normal,Not Reported
Y,RCMT,"RCM Technologies, Inc. - Common Stock",Q,G,N,100.0,N,RCMT,N,NASDAQ - Normal,Not Reported
Y,RCON,"Recon Technology, Ltd. - Ordinary Shares",Q,S,N,100.0,N,RCON,N,NASDAQ - Normal,Not Reported
Y,RCP,Ready Capital Corporation 6.50% Senior Notes due 2021,N, ,N,100.0,N,RCP,N,Non-NASDAQ,RCP
Y,RCS,"PIMCO Strategic Income Fund, Inc.",N, ,N,100.0,N,RCS,N,Non-NASDAQ,RCS
Y,RCUS,"Arcus Biosciences, Inc. Common Stock",N, ,N,100.0,N,RCUS,N,Non-NASDAQ,RCUS
Y,RDCM,Radcom Ltd. - Ordinary Shares,Q,S,N,100.0,N,RDCM,N,NASDAQ - Normal,Not Reported
Y,RDFN,Redfin Corporation - Common Stock,Q,Q,N,100.0,N,RDFN,N,NASDAQ - Normal,Not Reported
Y,RDHL,Redhill Biopharma Ltd. - American Depositary Shares,Q,G,N,100.0,N,RDHL,N,NASDAQ - Normal,Not Reported
Y,RDI,Reading International Inc - Class A Non-voting Common Stock,Q,S,N,100.0,N,RDI,N,NASDAQ - Normal,Not Reported
Y,RDIB,Reading International Inc - Class B Voting Common Stock,Q,S,N,100.0,N,RDIB,N,NASDAQ - Normal,Not Reported
Y,RDIV,Invesco Exchange-Traded Fund Trust II Invesco S&P Ultra Dividend Revenue ETF,P, ,Y,100.0,N,RDIV,N,Non-NASDAQ,RDIV
Y,RDN,Radian Group Inc. Common Stock,N, ,N,100.0,N,RDN,N,Non-NASDAQ,RDN
Y,RDNT,"RadNet, Inc. - Common Stock",Q,G,N,100.0,N,RDNT,N,NASDAQ - Normal,Not Reported
Y,RDOG,ALPS ETF Trust ALPS REIT Dividend Dogs ETF,P, ,Y,100.0,N,RDOG,N,Non-NASDAQ,RDOG
Y,RDUS,"Radius Health, Inc. - Common Stock",Q,G,N,100.0,N,RDUS,N,NASDAQ - Normal,Not Reported
Y,RDVT,"Red Violet, Inc. - Common Stock ",Q,S,N,100.0,N,RDVT,N,NASDAQ - Normal,Not Reported
Y,RDVY,First Trust Rising Dividend Achievers ETF,Q,G,Y,100.0,N,RDVY,N,NASDAQ - Normal,Not Reported
Y,RDWR,Radware Ltd. - Ordinary Shares,Q,Q,N,100.0,N,RDWR,N,NASDAQ - Normal,Not Reported
Y,RDY,Dr. Reddy's Laboratories Ltd Common Stock,N, ,N,100.0,N,RDY,N,Non-NASDAQ,RDY
Y,RE,"Everest Re Group, Ltd. Common Stock",N, ,N,100.0,N,RE,N,Non-NASDAQ,RE
Y,REAL,"The RealReal, Inc. - Common Stock",Q,Q,N,100.0,N,REAL,N,NASDAQ - Normal,Not Reported
Y,RECS,Columbia Research Enhanced Core ETF,P, ,Y,100.0,N,RECS,N,Non-NASDAQ,RECS
Y,REDU,RISE Education Cayman Ltd - American Depositary Shares,Q,G,N,100.0,N,REDU,N,NASDAQ - Normal,Not Reported
Y,REED,"Reeds, Inc. - Common Stock",Q,S,N,100.0,N,REED,N,NASDAQ - Normal,Not Reported
Y,REET,iShares Trust iShares Global REIT ETF,P, ,Y,100.0,N,REET,N,Non-NASDAQ,REET
Y,REFR,Research Frontiers Incorporated - Common Stock,Q,S,N,100.0,N,REFR,N,NASDAQ - Normal,Not Reported
Y,REG,Regency Centers Corporation - Common Stock,Q,Q,N,100.0,N,REG,N,NASDAQ - Normal,Not Reported
Y,REGI,"Renewable Energy Group, Inc. - Common Stock",Q,Q,N,100.0,N,REGI,N,NASDAQ - Normal,Not Reported
Y,REGL,ProShares S&P MidCap 400 Dividend Aristocrats ETF,Z, ,Y,100.0,N,REGL,N,Non-NASDAQ,REGL
Y,REGN,"Regeneron Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,REGN,N,NASDAQ - Normal,Not Reported
Y,REI,"Ring Energy, Inc. Common Stock",A, ,N,100.0,N,REI,N,Non-NASDAQ,REI
Y,REK,ProShares Short Real Estate,P, ,Y,100.0,N,REK,N,Non-NASDAQ,REK
Y,REKR,"Rekor Systems, Inc. - Common Stock",Q,S,N,100.0,N,REKR,N,NASDAQ - Normal,Not Reported
Y,RELL,"Richardson Electronics, Ltd. - Common Stock",Q,Q,N,100.0,N,RELL,N,NASDAQ - Normal,Not Reported
Y,RELV,"Reliv' International, Inc. - Common Stock",Q,S,N,100.0,N,RELV,N,NASDAQ - Normal,Not Reported
Y,RELX,RELX PLC PLC American Depositary Shares (Each representing One Ordinary Share),N, ,N,100.0,N,RELX,N,Non-NASDAQ,RELX
Y,REM,iShares Trust iShares Mortgage Real Estate ETF,Z, ,Y,100.0,N,REM,N,Non-NASDAQ,REM
Y,REML,"Credit Suisse AG Credit Suisse X-Links Monthly Pay 2xLeveraged Mortgage REIT Exchange Traded Notes (ETNs) due July 11, 2036",P, ,N,100.0,N,REML,N,Non-NASDAQ,REML
Y,REMX,VanEck Vectors Rare Earth Strategic Metals ETF,P, ,Y,100.0,N,REMX,N,Non-NASDAQ,REMX
Y,RENN,"Renren Inc. American Depositary Shares, each representing fifteen Class A ordinary shares",N, ,N,100.0,N,RENN,N,Non-NASDAQ,RENN
Y,REPH,"Recro Pharma, Inc. - Common Stock",Q,S,N,100.0,N,REPH,N,NASDAQ - Normal,Not Reported
Y,REPL,"Replimune Group, Inc. - Common Stock",Q,Q,N,100.0,N,REPL,N,NASDAQ - Normal,Not Reported
Y,RES,"RPC, Inc. Common Stock",N, ,N,100.0,N,RES,N,Non-NASDAQ,RES
Y,RESD,WisdomTree International ESG Fund,Z, ,Y,100.0,N,RESD,N,Non-NASDAQ,RESD
Y,RESE,WisdomTree Emerging Markets ESG Fund,Z, ,Y,100.0,N,RESE,N,Non-NASDAQ,RESE
Y,RESI,Front Yard Residential Corporation Common Stock,N, ,N,100.0,N,RESI,N,Non-NASDAQ,RESI
Y,RESN,Resonant Inc. - Common Stock,Q,S,N,100.0,N,RESN,N,NASDAQ - Normal,Not Reported
Y,RETA,"Reata Pharmaceuticals, Inc. - Class A Common Stock",Q,G,N,100.0,N,RETA,N,NASDAQ - Normal,Not Reported
Y,RETL,Direxion Daily Retail Bull 3X Shares ETF,P, ,Y,100.0,N,RETL,N,Non-NASDAQ,RETL
Y,RETO,"ReTo Eco-Solutions, Inc. - Common Shares",Q,S,N,100.0,N,RETO,N,NASDAQ - Deficient,Not Reported
Y,REV,"Revlon, Inc. New Common Stock",N, ,N,100.0,N,REV,N,Non-NASDAQ,REV
Y,REVG,"REV Group, Inc. Common Stock",N, ,N,100.0,N,REVG,N,Non-NASDAQ,REVG
Y,REVS,Columbia Research Enhanced Value ETF,P, ,Y,100.0,N,REVS,N,Non-NASDAQ,REVS
Y,REW,ProShares UltraShort Technology,P, ,Y,100.0,N,REW,N,Non-NASDAQ,REW
Y,REX,REX American Resources Corporation,N, ,N,100.0,N,REX,N,Non-NASDAQ,REX
Y,REXN,"Rexahn Pharmaceuticals, Inc. - Common Stock",Q,S,N,100.0,N,REXN,N,NASDAQ - Normal,Not Reported
Y,REXR,"Rexford Industrial Realty, Inc. Common Stock",N, ,N,100.0,N,REXR,N,Non-NASDAQ,REXR
Y,REYN,Reynolds Consumer Products Inc. - Common Stock,Q,Q,N,100.0,N,REYN,N,NASDAQ - Normal,Not Reported
Y,REZ,iShares Trust iShares Residential Real Estate ETF,P, ,Y,100.0,N,REZ,N,Non-NASDAQ,REZ
Y,REZI,"Resideo Technologies, Inc. Common Stock ",N, ,N,100.0,N,REZI,N,Non-NASDAQ,REZI
Y,RF,Regions Financial Corporation Common Stock,N, ,N,100.0,N,RF,N,Non-NASDAQ,RF
Y,RFAP,First Trust RiverFront Dynamic Asia Pacific ETF,Q,G,Y,100.0,N,RFAP,N,NASDAQ - Normal,Not Reported
Y,RFCI,RiverFront Dynamic Core Income ETF,P, ,Y,100.0,N,RFCI,N,Non-NASDAQ,RFCI
Y,RFDA,RiverFront Dynamic US Dividend Advantage ETF,P, ,Y,100.0,N,RFDA,N,Non-NASDAQ,RFDA
Y,RFDI,First Trust RiverFront Dynamic Developed International ETF,Q,G,Y,100.0,N,RFDI,N,NASDAQ - Normal,Not Reported
Y,RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,Q,G,Y,100.0,N,RFEM,N,NASDAQ - Normal,Not Reported
Y,RFEU,First Trust RiverFront Dynamic Europe ETF,Q,G,Y,100.0,N,RFEU,N,NASDAQ - Normal,Not Reported
Y,RFFC,RiverFront Dynamic US Flex-Cap ETF,P, ,Y,100.0,N,RFFC,N,Non-NASDAQ,RFFC
Y,RFG,Invesco S&P Midcap 400 Pure Growth ETF,P, ,Y,100.0,N,RFG,N,Non-NASDAQ,RFG
Y,RFI,"Cohen & Steers Total Return Realty Fund, Inc. Common Stock",N, ,N,100.0,N,RFI,N,Non-NASDAQ,RFI
Y,RFIL,"RF Industries, Ltd. - Common Stock",Q,G,N,100.0,N,RFIL,N,NASDAQ - Normal,Not Reported
Y,RFL,"Rafael Holdings, Inc. Class B Common Stock",N, ,N,100.0,N,RFL,N,Non-NASDAQ,RFL
Y,RFM,"RiverNorth Flexible Municipal Income Fund, Inc. Common Stock",N, ,N,100.0,N,RFM,N,Non-NASDAQ,RFM
Y,RFP,Resolute Forest Products Inc. Common Stock,N, ,N,100.0,N,RFP,N,Non-NASDAQ,RFP
Y,RFUN,RiverFront Dynamic Unconstrained Income ETF,P, ,Y,100.0,N,RFUN,N,Non-NASDAQ,RFUN
Y,RFV,Invesco S&P Midcap 400 Pure Value ETF,P, ,Y,100.0,N,RFV,N,Non-NASDAQ,RFV
Y,RGA,"Reinsurance Group of America, Incorporated Common Stock",N, ,N,100.0,N,RGA,N,Non-NASDAQ,RGA
Y,RGCO,RGC Resources Inc. - Common Stock,Q,G,N,100.0,N,RGCO,N,NASDAQ - Normal,Not Reported
Y,RGEN,Repligen Corporation - Common Stock,Q,Q,N,100.0,N,RGEN,N,NASDAQ - Normal,Not Reported
Y,RGI,Invesco S&P 500 Equal Weight Industrials Portfolio,P, ,Y,100.0,N,RGI,N,Non-NASDAQ,RGI
Y,RGLD,"Royal Gold, Inc. - Common Stock",Q,Q,N,100.0,N,RGLD,N,NASDAQ - Normal,Not Reported
Y,RGLS,Regulus Therapeutics Inc. - Common Stock,Q,S,N,100.0,N,RGLS,N,NASDAQ - Deficient,Not Reported
Y,RGNX,REGENXBIO Inc. - Common Stock,Q,Q,N,100.0,N,RGNX,N,NASDAQ - Normal,Not Reported
Y,RGR,"Sturm, Ruger & Company, Inc. Common Stock",N, ,N,100.0,N,RGR,N,Non-NASDAQ,RGR
Y,RGS,Regis Corporation Common Stock,N, ,N,100.0,N,RGS,N,Non-NASDAQ,RGS
Y,RGT,"Royce Global Value Trust, Inc. Common Stock",N, ,N,100.0,N,RGT,N,Non-NASDAQ,RGT
Y,RH,RH Common Stock,N, ,N,100.0,N,RH,N,Non-NASDAQ,RH
Y,RHE,"Regional Health Properties, Inc. Common Stock",A, ,N,100.0,N,RHE,N,Non-NASDAQ,RHE
Y,RHI,Robert Half International Inc. Common Stock,N, ,N,100.0,N,RHI,N,Non-NASDAQ,RHI
Y,RHP,"Ryman Hospitality Properties, Inc. (REIT)",N, ,N,100.0,N,RHP,N,Non-NASDAQ,RHP
Y,RHS,Invesco S&P 500 Equal Weight Consumer Staples ETF  ,P, ,Y,100.0,N,RHS,N,Non-NASDAQ,RHS
Y,RIBT,RiceBran Technologies - Common Stock,Q,S,N,100.0,N,RIBT,N,NASDAQ - Normal,Not Reported
Y,RICK,"RCI Hospitality Holdings, Inc. - Common Stock",Q,G,N,100.0,N,RICK,N,NASDAQ - Normal,Not Reported
Y,RIF,RMR Real Estate Income Fund (MD) Common Stock,A, ,N,100.0,N,RIF,N,Non-NASDAQ,RIF
Y,RIG,Transocean Ltd (Switzerland) Common Stock,N, ,N,100.0,N,RIG,N,Non-NASDAQ,RIG
Y,RIGL,"Rigel Pharmaceuticals, Inc. - Common Stock",Q,Q,N,100.0,N,RIGL,N,NASDAQ - Normal,Not Reported
Y,RIGS,RiverFront Strategic Income Fund,P, ,Y,100.0,N,RIGS,N,Non-NASDAQ,RIGS
Y,RILY,"B. Riley Financial, Inc. - Common Stock",Q,G,N,100.0,N,RILY,N,NASDAQ - Normal,Not Reported
Y,RILYG,"B. Riley Financial, Inc. - 7.25% Senior Notes due 2027",Q,G,N,100.0,N,RILYG,N,NASDAQ - Normal,Not Reported
Y,RILYH,"B. Riley Financial, Inc. - 7.375% Senior Notes Due 2023",Q,G,N,100.0,N,RILYH,N,NASDAQ - Normal,Not Reported
Y,RILYI,"B. Riley Financial, Inc. - 6.875% Senior Notes due 2023",Q,G,N,100.0,N,RILYI,N,NASDAQ - Normal,Not Reported
Y,RILYN,"B. Riley Financial, Inc. - 6.50% Senior Notes Due 2026",Q,G,N,100.0,N,RILYN,N,NASDAQ - Normal,Not Reported
Y,RILYO,"B. Riley Financial, Inc. - 6.75% Senior Notes due 2024",Q,G,N,100.0,N,RILYO,N,NASDAQ - Normal,Not Reported
Y,RILYP,"B. Riley Financial, Inc. - Depositary Shares, each representing a 1/1000th fractional interest in a share of Series A Cumulative Perpetual Preferred Stock",Q,G,N,100.0,N,RILYP,N,NASDAQ - Normal,Not Reported
Y,RILYZ,"B. Riley Financial, Inc. - 7.50% Senior Notes Due 2027",Q,G,N,100.0,N,RILYZ,N,NASDAQ - Normal,Not Reported
Y,RINF,ProShares Inflation Expectations ETF,P, ,Y,100.0,N,RINF,N,Non-NASDAQ,RINF
Y,RING,iShares MSCI Global Gold Miners ETF,Q,G,Y,100.0,N,RING,N,NASDAQ - Normal,Not Reported
Y,RIO,Rio Tinto Plc Common Stock,N, ,N,100.0,N,RIO,N,Non-NASDAQ,RIO
Y,RIOT,"Riot Blockchain, Inc - Common Stock",Q,S,N,100.0,N,RIOT,N,NASDAQ - Normal,Not Reported
Y,RISE,Sit Rising Rate ETF,P, ,Y,100.0,N,RISE,N,Non-NASDAQ,RISE
Y,RIV,"RiverNorth Opportunities Fund, Inc. Common Stock",N, ,N,100.0,N,RIV,N,Non-NASDAQ,RIV
Y,RIVE,Riverview Financial Corporation - Common Stock,Q,G,N,100.0,N,RIVE,N,NASDAQ - Normal,Not Reported
Y,RJA,AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Agriculture Total Return Structured Product,P, ,N,100.0,N,RJA,N,Non-NASDAQ,RJA
Y,RJF,"Raymond James Financial, Inc. Common Stock",N, ,N,100.0,N,RJF,N,Non-NASDAQ,RJF
Y,RJI,AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Total Return Structured Product,P, ,N,100.0,N,RJI,N,Non-NASDAQ,RJI
Y,RJN,AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Energy Total Return Structured Product,P, ,N,100.0,N,RJN,N,Non-NASDAQ,RJN
Y,RJZ,AB Svensk Ekportkredit (Swedish Export Credit Corporation) ELEMENTS Linked to the Rogers International Commodity Index - Metals Total Return Structured Product,P, ,N,100.0,N,RJZ,N,Non-NASDAQ,RJZ
Y,RKDA,"Arcadia Biosciences, Inc. - Common Stock",Q,S,N,100.0,N,RKDA,N,NASDAQ - Normal,Not Reported
Y,RL,Ralph Lauren Corporation Common Stock,N, ,N,100.0,N,RL,N,Non-NASDAQ,RL
Y,RLGT,"Radiant Logistics, Inc. Common Stock",A, ,N,100.0,N,RLGT,N,Non-NASDAQ,RLGT
Y,RLGY,Realogy Holdings Corp. Common Stock,N, ,N,100.0,N,RLGY,N,Non-NASDAQ,RLGY
Y,RLH,Red Lions Hotels Corporation Common Stock,N, ,N,100.0,N,RLH,N,Non-NASDAQ,RLH
Y,RLI,RLI Corp. Common Stock (DE),N, ,N,100.0,N,RLI,N,Non-NASDAQ,RLI
Y,RLJ,RLJ Lodging Trust Common Shares of Beneficial Interest $0.01 par value,N, ,N,100.0,N,RLJ,N,Non-NASDAQ,RLJ
Y,RLMD,"Relmada Therapeutics, Inc. - Common Stock",Q,S,N,100.0,N,RLMD,N,NASDAQ - Normal,Not Reported
Y,RLY,SPDR SSgA Multi Asset Real Return ETF,P, ,Y,100.0,N,RLY,N,Non-NASDAQ,RLY
Y,RM,Regional Management Corp. Common Stock,N, ,N,100.0,N,RM,N,Non-NASDAQ,RM
Y,RMAX,"RE/MAX Holdings, Inc. Class A Common Stock",N, ,N,100.0,N,RMAX,N,Non-NASDAQ,RMAX
Y,RMBI,"Richmond Mutual Bancorporation, Inc. - Common Stock",Q,S,N,100.0,N,RMBI,N,NASDAQ - Normal,Not Reported
Y,RMBL,"RumbleOn, Inc. - Class B Common Stock",Q,S,N,100.0,N,RMBL,N,NASDAQ - Deficient,Not Reported
Y,RMBS,"Rambus, Inc. - Common Stock",Q,Q,N,100.0,N,RMBS,N,NASDAQ - Normal,Not Reported
Y,RMCF,"Rocky Mountain Chocolate Factory, Inc. - Common Stock",Q,G,N,100.0,N,RMCF,N,NASDAQ - Normal,Not Reported
Y,RMD,ResMed Inc. Common Stock,N, ,N,100.0,N,RMD,N,Non-NASDAQ,RMD
Y,RMED,"Ra Medical Systems, Inc. Common Stock",N, ,N,100.0,N,RMED,N,Non-NASDAQ,RMED
Y,RMG,RMG Acquisition Corp. Class A Common Stock,N, ,N,100.0,N,RMG,N,Non-NASDAQ,RMG
Y,RMI,"RiverNorth Opportunistic Municipal Income Fund, Inc. Common Stock",N, ,N,100.0,N,RMI,N,Non-NASDAQ,RMI
Y,RMM,"RiverNorth Managed Duration Municipal Income Fund, Inc. Common Stock",N, ,N,100.0,N,RMM,N,Non-NASDAQ,RMM
Y,RMNI,"Rimini Street, Inc. - Common Stock",Q,G,N,100.0,N,RMNI,N,NASDAQ - Normal,Not Reported
Y,RMR,The RMR Group Inc. - Class A Common Stock,Q,S,N,100.0,N,RMR,N,NASDAQ - Normal,Not Reported
Y,RMT,"Royce Micro-Cap Trust, Inc. Common Stock",N, ,N,100.0,N,RMT,N,Non-NASDAQ,RMT
Y,RMTI,"Rockwell Medical, Inc. - Common Stock",Q,G,N,100.0,N,RMTI,N,NASDAQ - Normal,Not Reported
Y,RNDB,"Randolph Bancorp, Inc. - Common Stock",Q,G,N,100.0,N,RNDB,N,NASDAQ - Normal,Not Reported
